e,y,pathway,term,estimate,std.error,statistic,p.value
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,ppgs,0.006316879609089793,0.005690384065731256,1.110097233529707,0.2669665451121436
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,bmi,0.28842576779291157,0.005761381499478893,50.061910987668355,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE,ppgs,0.0018804898684298067,0.005703963806465853,0.3296812413672991,0.7416432650437355
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE,bmi,0.28842251477227965,0.0057615366637216335,50.05999815784817,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,ppgs,-0.0027475109992178,0.005712860161264607,-0.4809344044244218,0.6305668313909745
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,bmi,0.28838274614194986,0.005761855692385439,50.050324329201985,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,ppgs,-0.0031748050813550145,0.005721118976331525,-0.5549272956023633,0.5789487691364227
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,bmi,0.288385452964427,0.00576170645626397,50.05209049671425,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_TRKA_RECEPTORS,ppgs,0.0053192778342190964,0.005704491151826291,0.9324719230243931,0.35110063150993154
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_TRKA_RECEPTORS,bmi,0.28844505748479815,0.005761502069814596,50.06421137918297,0
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELING_OF_CL,ppgs,-0.0037165178842995207,0.005690150061388576,-0.6531493623548784,0.5136652886482139
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELING_OF_CL,bmi,0.2884218614808497,0.005761465282829279,50.06050497959688,0
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,ppgs,0.06445791711299749,0.005690658655134267,11.326969516058007,1.1176173756606772e-29
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,bmi,0.28907179599145005,0.005748797311352933,50.283873362621534,0
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,ppgs,1.7195899996918325e-4,0.005701987163879738,0.03015773186205827,0.975941470566373
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,bmi,0.28841392109700636,0.005761544787943649,50.05843601190577,0
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,ppgs,-0.001397813628672842,0.0056917551258786545,-0.24558569329826133,0.806004743004157
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,bmi,0.2884077258409613,0.00576156027687095,50.05722616471399,0
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,ppgs,-0.005635207311187954,0.005700002365261466,-0.9886324513708267,0.3228514406615923
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,bmi,0.2884311725592499,0.005761422975250219,50.062488693901756,0
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,ppgs,-0.00514377143439634,0.005699522403098139,-0.9024916599328209,0.366803417627949
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,bmi,0.28843714571679263,0.005761469260490923,50.06312325481634,0
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,ppgs,8.103826569235766e-5,0.005699620433211182,0.014218186393633318,0.9886560108619933
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,bmi,0.28841442520715926,0.005761514617427484,50.058785642018606,0
bmi,alt_log_adj,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,ppgs,0.014458606870220365,0.005708791466882004,2.5326913680589014,0.011324404069017458
bmi,alt_log_adj,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,bmi,0.2884001042501895,0.005760849107375086,50.06208266780974,0
bmi,alt_log_adj,REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY,ppgs,-0.0015404926014977048,0.00583649703790514,-0.2639412975784915,0.7918270712941831
bmi,alt_log_adj,REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY,bmi,0.288419786237541,0.00576152411184934,50.05963363832278,0
bmi,alt_log_adj,REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,ppgs,-0.002195112880709684,0.005741725087603261,-0.3823089484811922,0.7022350838962004
bmi,alt_log_adj,REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,bmi,0.2884252467409348,0.005761550141918553,50.06035522323708,0
bmi,alt_log_adj,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,ppgs,0.010954824045331666,0.005728217611808262,1.9124315428850283,0.05583093198903189
bmi,alt_log_adj,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,bmi,0.28841884352960523,0.005761126775932851,50.06292254051361,0
bmi,alt_log_adj,REACTOME_ADIPOGENESIS,ppgs,0.0107645182595127,0.005715413751299637,1.8834188963248617,0.05965384887604352
bmi,alt_log_adj,REACTOME_ADIPOGENESIS,bmi,0.2885896371512478,0.0057618869005375845,50.08596005664783,0
bmi,alt_log_adj,REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,ppgs,-8.846520124108766e-4,0.005751463734651123,-0.15381336877446877,0.8777579873674323
bmi,alt_log_adj,REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,bmi,0.28842281089111915,0.005761741525996359,50.058269637710474,0
bmi,alt_log_adj,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,ppgs,-1.0917316460457709e-4,0.005706595191685488,-0.01913105116754075,0.9847366953448575
bmi,alt_log_adj,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,bmi,0.2884157494274143,0.005761799190071746,50.0565430888998,0
bmi,alt_log_adj,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,ppgs,0.005899547281054962,0.0056867951777152,1.037411599449453,0.299552923159182
bmi,alt_log_adj,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,bmi,0.2883719404627312,0.005761535511392521,50.05123024799925,0
bmi,alt_log_adj,REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,ppgs,0.004618034841828367,0.0057034702789257605,0.8096885958873036,0.4181259699835397
bmi,alt_log_adj,REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,bmi,0.28842353722490877,0.0057614418736757446,50.06099923401593,0
bmi,alt_log_adj,REACTOME_ADRENOCEPTORS,ppgs,-0.008339291425973748,0.005689953154762465,-1.4656168863172097,0.14276377898302614
bmi,alt_log_adj,REACTOME_ADRENOCEPTORS,bmi,0.28839682777063835,0.0057612925000089426,50.05766115332466,0
bmi,alt_log_adj,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,ppgs,0.004677065636256613,0.005710981611591019,0.8189600237486375,0.4128161063077843
bmi,alt_log_adj,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,bmi,0.2883956330845173,0.005761476476408336,50.05585534635405,0
bmi,alt_log_adj,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,ppgs,9.284795404440997e-4,0.005735274036199211,0.1618893072212129,0.8713941770719529
bmi,alt_log_adj,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,bmi,0.28841738307472164,0.005761520547789533,50.05924749940811,0
bmi,alt_log_adj,REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,ppgs,-0.0021589950489726358,0.005787134944294032,-0.3730680327579626,0.7091005994044902
bmi,alt_log_adj,REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,bmi,0.2884281920531007,0.005761598644766834,50.06044499734033,0
bmi,alt_log_adj,REACTOME_AGGREPHAGY,ppgs,0.019007544365231433,0.005682337865079086,3.345021858352115,8.238279191142358e-4
bmi,alt_log_adj,REACTOME_AGGREPHAGY,bmi,0.2885239519794385,0.005760454019440537,50.08701588550486,0
bmi,alt_log_adj,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,ppgs,0.004378355604016723,0.005663290947908883,0.7731115431449607,0.43946281618932825
bmi,alt_log_adj,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,bmi,0.28841020903494813,0.005761440063741402,50.05870161698053,0
bmi,alt_log_adj,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS,ppgs,0.0053105060783894984,0.005668894662581479,0.9367798123754907,0.3488798117884898
bmi,alt_log_adj,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS,bmi,0.28838138985798484,0.00576151801457549,50.05302233342628,0
bmi,alt_log_adj,REACTOME_ALK_MUTANTS_BIND_TKIS,ppgs,-0.005241615109578617,0.005730305933004601,-0.9147181967002334,0.3603473689630877
bmi,alt_log_adj,REACTOME_ALK_MUTANTS_BIND_TKIS,bmi,0.2884717461089819,0.0057617513949536235,50.06667701102779,0
bmi,alt_log_adj,REACTOME_ALPHA_DEFENSINS,ppgs,0.014177207608957451,0.005684699003690425,2.4939240582049833,0.012639609089554023
